310907	310907_0	Enterovirus H	GCF_000861565.1	1	6	C
311176	311176_0	Blotched snakehead virus	GCF_000853685.1	1	3	C
311228	311228_0	Mycoreovirus 1	GCF_000879395.1	3	12	C
311229	311229_0	Mycoreovirus 3	GCF_000865205.1	12	48	C
311402	311402_0	Agrobacterium vitis S4	GCF_000016285.1	5252	22070	C
311403	311403_0	Agrobacterium radiobacter K84	GCF_000016265.1	6512	25770	C
311410	311410_0	Labrenzia alba	GCF_001404055.1	5184	22006	C
311410	311410_1	Labrenzia alba	GCF_001404515.1	5877	23580	C
312008	312008_0	Citrus sudden death-associated virus	GCF_000858145.1	2	6	C
312009	312009_0	Nemesia ring necrosis virus	GCF_000881735.1	6	36	C
312017	312017_1	Tetrahymena thermophila SB210	GCF_000189635.1	15664	26579	C
312273	312273_0	Scrophularia mottle virus	GCF_000882375.1	6	36	C
312274	312274_0	Plantago mottle virus	GCF_000883295.1	6	30	C
312275	312275_0	Anagyris vein yellowing virus	GCF_000880855.1	6	36	C
312284	312284_0	marine actinobacterium PHSC20C1	GCF_000153145.1	2531	5915	C
312295	312295_0	Cotton leafroll dwarf virus	GCF_000890175.1	7	25	C
312309	312309_0	Vibrio fischeri ES114	GCF_000011805.1	3657	11299	C
312349	312349_0	Procyon lotor papillomavirus 1	GCF_000862885.1	6	30	C
313367	313367_0	Jannaschia seosinensis	GCF_001408515.1	3185	14502	C
313589	313589_0	Janibacter sp. HTCC2649	GCF_000152705.1	3770	15014	C
313594	313594_0	Polaribacter irgensii 23-P	GCF_000153225.1	2272	9761	C
313595	313595_0	Psychroflexus torquis ATCC 700755	GCF_000153485.2	3256	10473	C
313596	313596_0	Robiginitalea biformata HTCC2501	GCF_000024125.1	2889	9617	C
313598	313598_0	Polaribacter sp. MED152	GCF_000152945.2	2544	11189	C
313603	313603_0	Maribacter sp. HTCC2170	GCF_000153165.2	3270	13221	C
313606	313606_0	Microscilla marina ATCC 23134	GCF_000169175.1	5684	10245	C
313624	313624_0	Nodularia spumigena CCY9414	GCF_000340565.2	4262	10213	C
313628	313628_0	Lentisphaera araneosa HTCC2155	GCF_000170755.1	3784	1906	C
314225	314225_0	Erythrobacter litoralis HTCC2594	GCF_000013005.1	2762	13772	C
314230	314230_0	Blastopirellula marina DSM 3645	GCF_000153105.1	4521	6424	C
314231	314231_0	Fulvimarina pelagi HTCC2506	GCF_000153705.1	3167	12776	C
314254	314254_0	Oceanicaulis sp. HTCC2633	GCF_000152745.1	2785	11737	C
314256	314256_0	Oceanicola granulosus HTCC2516	GCF_000153305.1	3475	13164	C
314260	314260_0	Parvularcula bermudensis HTCC2503	GCF_000152825.2	2360	5627	C
314264	314264_0	Roseovarius sp. 217	GCF_000152845.1	4289	19135	C
314265	314265_0	Pelagibaca bermudensis HTCC2601	GCF_000153725.1	4728	16662	C
314270	314270_0	Rhodobacteraceae bacterium HTCC2083	GCF_000156115.1	3635	13736	C
314271	314271_0	Maritimibacter alkaliphilus HTCC2654	GCF_000152805.1	4101	15271	C
314275	314275_0	Alteromonas mediterranea	GCF_001886415.1	3842	18792	C
314276	314276_0	Idiomarina baltica OS145	GCF_000152885.1	2388	10222	C
314277	314277_0	Marinomonas sp. MED121	GCF_000153025.1	4302	18069	C
314278	314278_0	Nitrococcus mobilis Nb-231	GCF_000153205.1	2847	10850	C
314282	314282_0	Psychromonas sp. CNPT3	GCF_000153405.2	2481	10426	C
314283	314283_0	Reinekea blandensis MED297	GCF_000153185.1	3761	11162	C
314285	314285_0	Congregibacter litoralis KT71	GCF_000153125.2	3542	10534	C
314315	314315_0	Lactobacillus sakei subsp. sakei 23K	GCF_000026065.1	1712	8676	C
314345	314345_0	Mariprofundus ferrooxydans PV-1	GCF_000153765.1	2432	3662	C
314565	314565_0	Xanthomonas campestris pv. campestris str. 8004	GCF_000012105.1	4051	20030	C
314608	314608_0	Shewanella benthica KT99	GCF_000172075.1	3380	13577	C
314722	314722_0	Pseudoxanthomonas suwonensis	GCF_000972865.1	3041	15392	C
314724	314724_0	Borrelia turicatae 91E135	GCF_000012085.1	811	3958	C
315358	315358_0	Spiroplasma eriocheiris	GCF_001029265.1	1076	3763	C
315392	315392_0	Tomato leaf curl virus-Pune-associated DNA beta	GCF_000867705.1	1	3	C
315456	315456_0	Rickettsia felis URRWXCal2	GCF_000012145.1	1187	6391	C
315563	315563_0	Belgica antarctica		11640	68176	C
315749	315749_0	Bacillus cytotoxicus NVH 391-98	GCF_000017425.1	3644	17297	C
315750	315750_0	Bacillus pumilus SAFR-032	GCF_000017885.4	3485	16818	C
315953	315953_0	Acidianus two-tailed virus	GCF_000865845.1	25	45	C
316055	316055_0	Rhodopseudomonas palustris BisA53	GCF_000014825.1	4549	21400	C
316056	316056_0	Rhodopseudomonas palustris BisB18	GCF_000013745.1	4620	21164	C
316057	316057_0	Rhodopseudomonas palustris BisB5	GCF_000013685.1	4226	20212	C
316058	316058_0	Rhodopseudomonas palustris HaA2	GCF_000013365.1	4540	21315	C
316067	316067_0	Geobacter daltonii FRC-32	GCF_000022265.1	3558	16579	C
316106	316106_0	Bitter gourd leaf curl betasatellite	GCF_000866905.1	1	3	C
316275	316275_0	Aliivibrio salmonicida LFI1238	GCF_000196495.1	3513	11037	C
316278	316278_0	Synechococcus sp. RCC307	GCF_000063525.1	2109	9826	C
316279	316279_0	Synechococcus sp. CC9902	GCF_000012505.1	2229	10385	C
316284	316284_0	Streptomyces noursei ATCC 11455	GCF_001704275.1	7376	24783	C
316330	316330_0	Microbispora sp. ATCC PTA-5024	GCF_000511135.2	7010	17639	C
316435	316435_0	Escherichia coli Nissle 1917	GCF_000714595.1	4832	22914	C
316983	316983_0	Alstroemeria virus x	GCF_000866665.1	5	30	C
317018	317018_0	Nesterenkonia jeotgali	GCF_001483765.1	2363	9968	C
317025	317025_0	Hydrogenovibrio crunogenus XCL-2	GCF_000012605.1	2166	11344	C
317027	317027_0	Allium virus X	GCF_000882735.1	5	30	C
317619	317619_0	Prochlorothrix hollandica PCC 9006 = CALU 1027	GCF_000332315.1	3758	8456	C
317655	317655_0	Sphingopyxis alaskensis RB2256	GCF_000013985.1	3080	15390	C
317858	317858_0	Cyprinid herpesvirus 1	GCF_000903355.1	89	326	C
317878	317878_0	Cyprinid herpesvirus 2	GCF_000900815.1	98	373	C
317936	317936_0	Nostoc sp. PCC 7107	GCF_000316625.1	4936	20214	C
318161	318161_0	Shewanella denitrificans OS217	GCF_000013765.1	3545	14108	C
318167	318167_0	Shewanella frigidimarina NCIMB 400	GCF_000014705.1	3875	15438	C
318279	318279_0	Human T-lymphotropic virus 4	GCF_000882595.1	6	30	C
318456	318456_0	Photobacterium kishitanii	GCF_000950095.1	3803	15070	C
318464	318464_0	Clostridium sulfidigenes	GCF_000732635.1	3244	15065	C
318558	318558_0	Tupaia virus	GCF_000861765.1	4	20	C
318834	318834_0	Berrimah virus	GCF_000927035.1	9	54	C
318836	318836_0	Kotonkan virus	GCF_000895515.1	10	60	C
318843	318843_0	Almpiwar virus	GCF_000927215.1	3	18	C
318844	318844_0	Tibrogargan virus	GCF_000904355.1	7	35	C
318845	318845_0	Parry Creek virus	GCF_002119045.1	8	48	C
318848	318848_0	Le Dantec virus	GCF_002118505.1	6	36	C
318849	318849_0	Fukuoka virus	GCF_002118965.1	5	30	C
318852	318852_0	Oak-Vale virus	GCF_000925635.1	3	17	C
319225	319225_0	Chlorobium luteolum DSM 273	GCF_000012485.1	2016	3341	C
319348	319348_0	Polypedilum vanderplanki		16036	83002	C
319522	319522_0	Gordonia phage GTE5	GCF_000894075.1	82	326	C
319652	319652_0	Pediococcus cellicola	GCF_001438655.1	1870	8939	C
319653	319653_0	Pediococcus ethanolidurans	GCF_001437405.1	2021	9367	C
319795	319795_0	Deinococcus geothermalis DSM 11300	GCF_000196275.1	2803	4637	C
319939	319939_0	Pseudomonas otitidis	GCF_900111835.1	5568	20200	C
320372	320372_0	Burkholderia pseudomallei 1710b	GCF_000012785.1	5603	20231	C
320432	320432_0	Chrysodeixis chalcites nucleopolyhedrovirus	GCF_000863745.1	138	546	C
320483	320483_0	Anaplasma marginale str. Florida	GCF_000020305.1	878	4074	C
320771	320771_0	Pedosphaera parvula Ellin514	GCF_000172555.1	4812	2646	C
320778	320778_0	Photobacterium ganghwense	GCF_001029455.1	4553	17636	C
320787	320787_0	Cyclobacterium amurskyense	GCF_001050135.1	4583	14214	C
320831	320831_0	Staphylococcus phage PT1028	GCF_000860185.1	6	12	C
320832	320832_0	Staphylococcus phage 66	GCF_000858585.1	20	118	C
320834	320834_0	Staphylococcus virus 69	GCF_000859365.1	63	311	C
320835	320835_0	Staphylococcus virus 53	GCF_000860205.1	67	335	C
320836	320836_0	Staphylococcus phage 2638A	GCF_000858605.1	37	147	C
320837	320837_0	Staphylococcus virus 42e	GCF_000857645.1	66	306	C
320840	320840_0	Staphylococcus virus 37	GCF_000860325.1	48	238	C
320841	320841_0	Staphylococcus virus EW	GCF_000857665.1	57	283	C
320842	320842_0	Staphylococcus virus 96	GCF_000859405.1	72	355	C
320843	320843_0	Staphylococcus phage ROSA	GCF_000860245.1	66	329	C
320844	320844_0	Staphylococcus virus 71	GCF_000860345.1	65	323	C
320845	320845_0	Staphylococcus virus 55	GCF_000857685.1	68	340	C
320846	320846_0	Staphylococcus virus 29	GCF_000859425.1	61	304	C
320848	320848_0	Staphylococcus virus 88	GCF_000860365.1	63	313	C
320850	320850_0	Staphylococcus virus X2	GCF_000859445.1	70	344	C
320856	320856_0	Bidens mosaic virus	GCF_000915195.1	10	45	C
321146	321146_1	Mycosphaerella eumusae	GCA_001578235.1	9062	46518	C
321267	321267_0	Shimia marina	GCF_001458175.1	3635	14383	C
321327	321327_0	Synechococcus sp. JA-3-3Ab	GCF_000013205.1	2551	11093	C
321332	321332_0	Synechococcus sp. JA-2-3B'a(2-13)	GCF_000013225.1	2588	11458	C
321398	321398_0	Lepidothrix coronata	GCF_001604755.1	15139	81741	C
321614	321614_1	Parastagonospora nodorum SN15	GCA_000146915.2	12036	47818	C
321961	321961_0	Wheat blue dwarf phytoplasma	GCF_000495255.1	424	1566	C
322019	322019_0	Acanthocystis turfacea chlorella virus 1	GCF_000869685.1	305	1146	C
322053	322053_0	Konjac mosaic virus	GCF_000867105.1			
322067	322067_0	J-virus	GCF_000865905.1	7	35	C
322095	322095_0	Porphyromonas somerae	GCF_001553215.1	1665	8653	C
322098	322098_0	Aster yellows witches'-broom phytoplasma AYWB	GCF_000012225.1	499	1712	C
322104	322104_1	Scheffersomyces stipitis CBS 6054	GCA_000209165.1	5597	23791	C
322710	322710_0	Azotobacter vinelandii DJ	GCF_000021045.1	4437	12276	C
322855	322855_0	Xanthomonas phage Xp15	GCF_000857585.1	27	80	C
322866	322866_0	Leptolyngbya valderiana BDU 20041	GCF_001637395.1	4952	11345	C
323097	323097_0	Nitrobacter hamburgensis X14	GCF_000013885.1	3949	14927	C
323098	323098_0	Nitrobacter winogradskyi Nb-255	GCF_000012725.1	2787	11610	C
323118	323118_0	Blackberry virus Y	GCF_000868605.1			
323259	323259_0	Methanospirillum hungatei JF-1	GCF_000013445.1	2704	7750	C
323261	323261_0	Nitrosococcus oceani ATCC 19707	GCF_000012805.1	2967	12115	C
323848	323848_0	Nitrosospira multiformis ATCC 25196	GCF_000196355.1	2558	8480	C
323850	323850_0	Shewanella loihica PV-4	GCF_000016065.1	3754	15243	C
324057	324057_0	Paenibacillus sp. JDR-2	GCF_000023585.1	5939	22975	C
324685	324685_0	Duck circovirus	GCF_000864045.1	3	12	C
324831	324831_0	Lactobacillus gasseri ATCC 33323 = JCM 1131	GCF_000014425.1	1645	8217	C
324900	324900_0	Heterosigma akashiwo RNA virus	GCF_000863545.1	4	8	C
324925	324925_0	Pelodictyon phaeoclathratiforme BU-1	GCF_000020645.1	2553	3907	C
325111	325111_0	Ludwigia yellow vein virus	GCF_000865765.1	6	24	C
325113	325113_0	Ludwigia yellow vein virus-associated DNA beta	GCF_000865025.1	1	3	C
325473	325473_0	Psychroserpens mesophilus	GCF_000826645.1	3108	13185	C
325676	325676_0	Nam Dinh virus	GCF_000893795.1	6	25	C
325775	325775_0	Coxiella endosymbiont of Amblyomma americanum	GCF_000815025.1	548	2141	C
326036	326036_0	Staphylococcus virus phiETA2	GCF_000867945.1	66	330	C
326037	326037_0	Staphylococcus virus phiETA3	GCF_000868805.1	64	319	C
326202	326202_0	Vanilla distortion mosaic virus	GCF_000926935.1	9	40	C
326297	326297_0	Shewanella amazonensis SB2B	GCF_000015245.1	3527	14308	C
326298	326298_0	Sulfurimonas denitrificans DSM 1251	GCF_000012965.1	2038	8815	C
326424	326424_0	Frankia alni ACN14a	GCF_000058485.1	5387	14272	C
326425	326425_0	Lactobacillus helveticus CNRZ32	GCF_000422165.1	1735	8284	C
326427	326427_0	Chloroflexus aggregans DSM 9485	GCF_000021945.1	3507	2283	C
326442	326442_0	Pseudoalteromonas haloplanktis TAC125	GCF_000026085.1	3280	13668	C
326489	326489_0	Sida yellow vein virus satellite DNA beta	GCF_000864065.1	1	3	C
326574	326574_0	Haloarcula hispanica virus SH1	GCF_000864025.1	44	132	C
326594	326594_0	Ceratosolen solmsi marchali		9484	54067	C
326811	326811_0	Clerodendron yellow mosaic virus	GCF_000873145.1	6	24	C
326941	326941_0	Raspberry leaf mottle virus	GCF_000870265.1	6	30	C
326968	326968_0	Ziziphus jujuba	GCF_000826755.1	28183	50946	C
327277	327277_0	Bifidobacterium crudilactis	GCF_000738005.1	1727	7355	C
327280	327280_0	Okra yellow mosaic Mexico virus	GCF_000889735.1	7	28	C
327387	327387_0	Tropical soda apple mosaic virus	GCF_001654245.1	4	15	C
327505	327505_1	Fusarium oxysporum f. sp. radicis-cucumerinum	GCA_001702695.2	16391	53717	C
328061	328061_0	Radish mosaic virus	GCF_000879335.1	4	28	C
328430	328430_0	Chickpea chlorotic stunt virus	GCF_000868345.1	7	25	C
328615	328615_0	Trichoplusia ni ascovirus 2c	GCF_000868565.1	80	139	C
328668	328668_0	Bombyx mori densovirus 3	GCF_000908215.1	2	4	C
328670	328670_0	Banana streak GF virus	GCF_000862625.1	7	24	C
328671	328671_0	Banana streak OL virus	GCF_000857505.1	3	12	C
328815	328815_0	Manacus vitellinus	GCF_001715985.1	16005	78189	C
329046	329046_1	Rhizoclosmatium globosum	GCA_002104985.1	11318	17103	C
329164	329164_0	Potato virus P	GCF_000871905.1	6	36	C
329254	329254_0	Xanthomonas virus OP1	GCF_000866925.1	53	260	C
329288	329288_0	Ageratum yellow vein China betasatellite	GCF_000866525.1	1	3	C
329290	329290_0	Malvastrum leaf curl virus	GCF_000866145.1	6	24	C
329639	329639_0	Canine minute virus	GCF_000863725.1	4	15	C
329726	329726_0	Acaryochloris marina MBIC11017	GCF_000018105.1	6131	11328	C
329852	329852_0	Escherichia virus MS2	GCF_000847485.1	3	15	C
329853	329853_0	Escherichia virus BZ13	GCF_000847365.1	3	15	C
329855	329855_0	Enterobacteria phage FI sensu lato	GCF_000862845.1	3	12	C
329864	329864_0	Salmonella phage SE1 (in:P22virus)	GCF_000881955.1	62	309	C
330084	330084_0	Amycolatopsis jejuensis	GCF_000717335.1	8537	24576	C
330214	330214_0	Nitrospira defluvii	GCF_000196815.1	3506	2352	C
330396	330396_0	Listeria phage B025	GCF_000871985.1	56	220	C
330397	330397_0	Listeria phage B054	GCF_000874245.1	43	151	C
330398	330398_0	Listeria phage P35	GCF_000873585.1	30	120	C
330399	330399_0	Listeria phage A006	GCF_000871145.1	52	208	C
330734	330734_0	Marinobacter psychrophilus	GCF_001043175.1	3401	16095	C
330879	330879_1	Aspergillus fumigatus Af293	GCA_000002655.1	9294	46914	C
331104	331104_0	Blattabacterium sp. (Blattella germanica) str. Bge	GCF_000022605.2	554	2177	C
331113	331113_0	Simkania negevensis Z	GCF_000237205.1	1714	1227	C
331117	331117_1	Aspergillus fischeri NRRL 181	GCA_000149645.2	10213	49903	C
331272	331272_0	Burkholderia cenocepacia HI2424	GCF_000203955.1	6595	21926	C
331278	331278_0	Yersinia phage phiR1-37	GCF_000895615.1	70	249	C
331627	331627_0	Xanthomonas phage OP2	GCF_000865365.1	34	154	C
331642	331642_0	Newbury agent 1	GCF_000867125.1	1	4	C
331678	331678_0	Chlorobium phaeobacteroides BS1	GCF_000020545.1	2256	5461	C
331679	331679_0	Pediococcus stilesii	GCF_001437075.1	1694	8555	C
331869	331869_0	alpha proteobacterium BAL199	GCF_000171835.1	5149	8708	C
332054	332054_0	Trichoplusia ni single nucleopolyhedrovirus	GCF_000864125.1	129	510	C
332471	332471_0	Fritillary virus Y	GCF_000880155.1	1	5	C
332648	332648_1	Botrytis cinerea B05.10	GCA_000143535.4	10817	44660	C
332937	332937_0	Chimpanzee herpesvirus strain 105640	GCF_000918475.1	73	414	C
333348	333348_0	Nerine virus X	GCF_000866105.1	4	24	C
333668	333668_1	Theileria parva strain Muguga	GCF_000165365.1	3705	22896	C
333759	333759_0	Human papillomavirus type 10	GCF_000864905.1	6	30	C
333760	333760_0	Human papillomavirus type 16	GCF_000863945.3	6	30	C
333762	333762_0	Human papillomavirus type 26	GCF_000866485.1	6	30	C
333763	333763_0	Human papillomavirus type 32	GCF_000864925.1	6	30	C
333764	333764_0	Human papillomavirus type 34	GCF_000863965.1	6	30	C
333765	333765_0	Human papillomavirus type 53	GCF_000865685.1	6	30	C
333767	333767_0	Alphapapillomavirus 3	GCF_000862805.1	6	30	C
333769	333769_0	Human papillomavirus type 90	GCF_000862685.1	6	30	C
333920	333920_0	Equus caballus papillomavirus 1	GCF_000866385.1	6	23	C
333923	333923_0	Human papillomavirus type 5	GCF_000866505.1	6	30	C
333968	333968_0	Dolichos yellow mosaic virus	GCF_001343705.1	8	32	C
334203	334203_0	Mupapillomavirus 1	GCF_000866405.1	6	24	C
334380	334380_0	Orientia tsutsugamushi str. Ikeda	GCF_000010205.1	1166	3596	C
334390	334390_0	Lactobacillus fermentum IFO 3956	GCF_000010145.1	1804	8563	C
334413	334413_0	Finegoldia magna ATCC 29328	GCF_000010185.1	1614	5291	C
334735	334735_0	Sporosarcina koreensis	GCF_000826145.1	2701	13691	C
334778	334778_0	Banana streak virus Acuminata Yunnan	GCF_000867185.1	6	20	C
334819	334819_1	Fusarium verticillioides 7600	GCA_000149555.1	14464	65531	C
334856	334856_0	Stenotrophomonas phage SMA9	GCF_000863885.1	5	15	C
335103	335103_0	Adult diarrheal rotavirus strain J19	GCF_000864245.1	9	45	C
335187	335187_0	Streptocarpus flower break virus	GCF_000870125.1	4	15	C
335204	335204_0	Fragaria chiloensis cryptic virus	GCF_000873185.1	3	9	C
335283	335283_0	Nitrosomonas eutropha C91	GCF_000014765.1	2352	9613	C
335341	335341_0	Influenza A virus (A/New York/392/2004(H3N2))	GCF_000865085.1	12	56	C
335541	335541_0	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	GCF_000014725.1	2374	7202	C
335543	335543_0	Syntrophobacter fumaroxidans MPOB	GCF_000014965.1	3542	7171	C
335659	335659_0	Bradyrhizobium sp. S23321	GCF_000284275.1	6495	27663	C
335797	335797_0	Burkholderia phage KS9	GCF_000885155.1	33	127	C
335963	335963_0	Hippeastrum latent virus	GCF_000880795.1	6	42	C
335992	335992_0	Candidatus Pelagibacter ubique HTCC1062	GCF_000012345.1	1302	4714	C
336407	336407_0	Rickettsia bellii RML369-C	GCF_000012385.1	1199	6316	C
336486	336486_0	Turkeypox virus	GCF_001431935.1	155	760	C
336566	336566_0	Stenotrophomonas ginsengisoli	GCF_001431485.1	2792	14455	C
336810	336810_0	Candidatus Sulcia muelleri	GCF_001677255.1	164	483	C
336959	336959_0	Chicken astrovirus	GCF_000852205.1	2	10	C
336963	336963_1	Uncinocarpus reesii 1704	GCA_000003515.2	7084	30789	C
336983	336983_0	Colobus angolensis palliatus	GCF_000951035.1	19830	137521	C
336987	336987_0	Tobacco leaf curl Cuba virus	GCF_002310935.1	7	28	C
337042	337042_0	Alphapapillomavirus 7	GCF_000865665.1	8	36	C
337043	337043_0	Alphapapillomavirus 4	GCF_000864945.1	6	30	C
337052	337052_0	Deltapapillomavirus 4	GCF_000863985.1	7	32	C
337054	337054_0	Human papillomavirus type 88	GCF_000874925.1	7	35	C
337191	337191_0	Gordonia sp. KTR9	GCF_000143885.2	4903	18013	C
337243	337243_0	Halorubrum ezzemoulense	GCF_002252865.1	1881	10429	C
337823	337823_0	Sida leaf curl virus	GCF_000866845.1	6	24	C
337824	337824_0	Sida leaf curl virus-associated DNA beta	GCF_000865285.1	1	3	C
337825	337825_0	Sida leaf curl virus-associated DNA 1	GCF_000864325.1	1	5	C
337826	337826_0	Alternanthera yellow vein virus	GCF_000866585.1	6	24	C
338079	338079_0	African green monkey simian foamy virus	GCF_000874485.1	4	16	C
338187	338187_0	Vibrio campbellii ATCC BAA-1116	GCF_000017705.1	4662	17859	C
338323	338323_0	Human papillomavirus type 103	GCF_000868225.1	5	25	C
338473	338473_0	Actinomyces virus Av1	GCF_000874085.1	6	30	C
338478	338478_0	Macaque simian foamy virus	GCF_000880115.1	4	16	C
338781	338781_0	Micromonas pusilla reovirus	GCF_000869105.1	1	1	C
338903	338903_0	Capra hircus papillomavirus 1	GCF_000868145.1	6	24	C
338963	338963_0	Pelobacter carbinolicus DSM 2380	GCF_000012885.1	3003	11798	C
338966	338966_0	Pelobacter propionicus DSM 2379	GCF_000015045.1	3328	11692	C
338969	338969_0	Rhodoferax ferrireducens T118	GCF_000013605.1	4156	15606	C
339420	339420_0	Blackberry chlorotic ringspot virus	GCF_000881795.1	5	25	C
339656	339656_0	Halomonas smyrnensis AAD6	GCF_000265245.1	3006	15005	C
339671	339671_0	Actinobacillus succinogenes 130Z	GCF_000017245.1	2046	6928	C
339724	339724_1	Histoplasma capsulatum NAm1	GCA_000149585.1	8290	39280	C
339860	339860_0	Methanosphaera stadtmanae DSM 3091	GCF_000012545.1	1435	3826	C
339866	339866_0	Thiomonas bhubaneswarensis	GCF_001418255.1	2832	9339	C
339965	339965_0	Malvastrum leaf curl betasatellite	GCF_000864405.1	1	3	C
340017	340017_0	Norovirus GIII	GCF_001595675.1	3	15	C
340021	340021_0	Thalassobius mediterraneus	GCF_001458435.1	3073	12653	C
340047	340047_0	Mycoplasma capricolum subsp. capricolum ATCC 27343	GCF_000012765.1	771	2701	C
340177	340177_0	Chlorobium chlorochromatii CaD3	GCF_000012585.1	1927	4680	C
340187	340187_0	Acyrthosiphon pisum virus	GCF_000886815.1	2	4	C
340345	340345_0	Actinoalloteichus hymeniacidonis	GCF_001747425.1	4962	13958	C
340435	340435_0	Microcystis virus Ma-LMM01	GCF_000870225.1	30	106	C
340907	340907_0	Papiine alphaherpesvirus 2	GCF_000865345.1	61	348	C
340921	340921_0	Kelp fly virus	GCF_000865265.1	4	5	C
341053	341053_0	Beilong virus	GCF_000868925.1	8	40	C
341167	341167_0	East Asian Passiflora virus	GCF_000866965.1	1	5	C
341663	341663_1	Aspergillus terreus NIH2624	GCA_000149615.1	9960	47197	C
341721	341721_0	Aedes pseudoscutellaris reovirus	GCF_000866085.1	9	36	C
342002	342002_0	Mycolicibacter arupensis	GCF_000970885.2	3806	14739	C
342108	342108_0	Magnetospirillum magneticum AMB-1	GCF_000009985.1	4168	15439	C
342113	342113_0	Burkholderia oklahomensis	GCF_000755985.1	5825	25996	C
342409	342409_0	White spot syndrome virus	GCF_000848085.2	8	16	C
342451	342451_0	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	GCF_000010125.1	2287	11501	C
342564	342564_0	Pasteurella virus F108	GCF_000869825.1	27	159	C
342610	342610_0	Pseudoalteromonas atlantica T6c	GCF_000014225.1	4184	15471	C
342668	342668_1	Pseudogymnoascus verrucosus	GCA_001662655.1	10408	42057	C
342949	342949_0	Pyrococcus sp. NA2	GCF_000211475.1	1871	6766	C
342955	342955_0	Lacinutrix mariniflava	GCF_001418015.1	3300	13838	C
343013	343013_0	Acidovorax caeni	GCF_001298675.1	3455	16605	C
343509	343509_0	Sodalis glossinidius str. 'morsitans'	GCF_000010085.1	2969	10969	C
343516	343516_0	Escherichia phage phiV10	GCF_000866205.1	50	203	C
344022	344022_0	Escherichia virus K1E	GCF_000866045.1	46	265	C
344612	344612_1	Aspergillus clavatus NRRL 1	GCA_000002715.1	8826	45443	C
344747	344747_0	Gimesia maris DSM 8797	GCF_000181475.1	5060	6984	C
344882	344882_0	Pseudoxanthomonas dokdonensis	GCF_001431405.1	2941	14959	C
345164	345164_0	Falco cherrug	GCF_000337975.1	14636	79954	C
345201	345201_0	Invertebrate iridescent virus 3	GCF_000869125.1	106	314	C
345219	345219_0	Bacillus coagulans 36D1	GCF_000169195.2	2992	14524	C
345250	345250_0	Raven circovirus	GCF_000869425.1	2	8	C
345309	345309_0	Luteibacter yeojuensis	GCF_000964085.1	3760	14679	C
345341	345341_0	Kutzneria sp. 744	GCF_000568255.1	8786	19877	C
345585	345585_0	Invertebrate iridescent virus 30	GCF_000915575.1	170	620	C
345632	345632_0	Geobacter pickeringii	GCF_000817955.1	3030	15052	C
345663	345663_0	Chryseobacterium greenlandense	GCF_001507325.1	3489	14529	C
346179	346179_0	Herbaspirillum rhizosphaerae	GCF_001189965.1	4490	19821	C
346185	346185_0	Flagellimonas eckloniae	GCF_001413955.1	3374	10752	C
346881	346881_0	Acidianus filamentous virus 3	GCF_000878935.1	63	302	C
346883	346883_0	Acidianus filamentous virus 7	GCF_000872245.1	54	259	C
346884	346884_0	Acidianus filamentous virus 8	GCF_000872405.1	60	300	C
347219	347219_0	Citrus leprosis virus C	GCF_000868185.1	3	9	C
347256	347256_0	Mycoplasma hominis ATCC 23114	GCF_000085865.1	482	1803	C
347324	347324_0	Pseudomonas phage F10	GCF_000865465.1	42	160	C
347515	347515_1	Leishmania major strain Friedlin		8344	36641	C
348013	348013_0	Madrid virus	GCF_002118405.1	6	36	C
348058	348058_0	Salmonella phage epsilon34	GCF_000882655.1	63	299	C
348137	348137_0	Burkholderia phage Bcep176	GCF_000865925.1	44	168	C
348151	348151_0	Lactobacillus siliginis	GCF_001437435.1	1848	8973	C
348296	348296_0	Atlantic salmon swim bladder sarcoma virus	GCF_000864385.1	3	6	C
348449	348449_0	Raphanus sativus cryptic virus 1	GCF_000868245.1	2	6	C
348780	348780_0	Natronomonas pharaonis DSM 2160	GCF_000026045.1	2528	10766	C
348802	348802_1	Exophiala xenobiotica	GCA_000835505.1	11351	53057	C
348823	348823_0	Maize Iranian mosaic nucleorhabdovirus	GCF_002831425.1	6	36	C
348837	348837_1	Spironucleus salmonicida	GCA_000497125.1	3387	3880	C
348901	348901_1	Cercospora zeina	GCA_002844615.1	9422	49101	C
349102	349102_0	Rhodobacter sphaeroides ATCC 17025	GCF_000016405.1	3921	18436	C
349106	349106_0	Psychrobacter sp. PRwf-1	GCF_000016885.1	2283	11982	C
349124	349124_0	Halorhodospira halophila SL1	GCF_000015585.1	2232	9307	C
349161	349161_0	Desulfotomaculum reducens MI-1	GCF_000016165.1	3135	14504	C
349163	349163_0	Acidiphilium cryptum JF-5	GCF_000016725.1	3248	12261	C
349370	349370_0	Starling circovirus	GCF_000868125.1	2	8	C
349519	349519_0	Leuconostoc citreum KM20	GCF_000026405.1	1727	8784	C
349520	349520_0	Paenibacillus polymyxa E681	GCF_000146875.3	4417	19762	C
349521	349521_0	Hahella chejuensis KCTC 2396	GCF_000012985.1	5681	15431	C
349563	349563_0	Crow polyomavirus	GCF_000868965.1	5	15	C
349564	349564_0	Finch polyomavirus	GCF_000864605.1	5	15	C
349681	349681_0	Phlebiopsis gigantea mycovirus dsRNA 1	GCF_000888155.1	1	3	C
349741	349741_0	Akkermansia muciniphila ATCC BAA-835	GCF_000020225.1	1805	1348	C
